pn,alias,direction,industry,rel_day,pub_date,provider,title,content,news_id,category,consensus_relevance,consensus_stance,consensus_status,rel_1,rel_2,rel_3,stance_1,stance_2,stance_3,conf_1,conf_2,conf_3,reason_1,reason_2,reason_3
44,ESS 화재,-,2차전지/에너지,-23,2019-07-09,전자신문,"[ET투자뉴스]LG화학, ""ESS 불확실성 …"" BUY(유지)-하이투자증권","하이투자증권에서 9일 LG화학(051910)에 대해 ""ESS 불확실성 제거로 다시 반영될 배터리 모멘텀""라며 투자의견을 'BUY(유지)'로 제시하였고, 아울러 목표주가로는 450,000원을 내놓았다. 
 
하이투자증권 원민석 애널리스트가 동종목에 대하여 이번에 제시한 'BUY(유지)'의견은 하이투자증권의 직전 매매의견을 그대로 유지하는 것이고 올해 초반의 ",07100501.20190709105342002,"경제>증권_증시, 경제>유통, 경제>반도체",2,contradict,unanimous,2,2,2,contradict,contradict,contradict,medium,high,high,ESS 불확실성 제거 LG화학 BUY 유지 호재 분석,ESS 화재 불확실성 제거 LG화학 모멘텀 호재 contradict,ESS 불확실성 제거로 LG화학 BUY 호재 contradict 단정
17,100조 패키지,+,금융/증권,-25,2020-02-28,전자신문,벼랑 끝에 내몰린 LCC “조건없는 금융지원 절실”,"저비용항공사(LCC) 6개사가 정부에 항공업 지원방안 강화를 촉구했다. 업계 상황을 고려해 정부가 발표한 '코로나19 대응 항공・해운업 긴급 지원방안'의 수준을 한층 더 끌어올려야 한다는 주장이다.

LCC 사장단은 28일 공동 긴급 건의문을 통해 “LCC는 지난해 일본 불매운동에 이은 코로나19 사태로 인해 절체절명의 벼랑 끝에 서 있다”며 “정부 차원의",07100501.20200228100353001,경제>금융_재테크,1,support,unanimous,1,1,1,support,support,support,low,medium,medium,LCC 정부 금융지원 강화 촉구 보도,100조 패키지 시기 LCC 금융지원 촉구 호재 흐름,100조 패키지 시기 LCC 지원 강화 촉구 호재 분명
50,그린뉴딜,+,2차전지/에너지,-22,2020-06-22,전자신문,"지질자원연, '강원도형 그린뉴딜 및 저탄소융합 신산업 발전방안' 국회포럼","한국지질자원연구원(KIGAM·원장 김복철)과 강원도는 23일 국회의원회관에서 '강원도형 그린뉴딜 및 저탄소융합 신산업 발전방안'을 주제로 포럼을 개최한다.

이번 포럼은 코로나19 팬데믹과 언택트 초격차 사회 가속화 상황에서 대한민국 미래 성장 동력 확보를 위한 목적이다. 권성동, 한기호, 이광재, 이철규, 이양수, 송기헌, 유상범, 허영 등 강원도 지역 ",07100501.20200622130028003,"지역>충남, 지역>대전, 지역>울산",2,support,majority_auto,2,2,2,neutral,support,support,medium,medium,medium,"그린뉴딜 포럼 일정 기사, 효과 안 다룸","그린뉴딜 발전방안 포럼 개최, 정책 추진 우호","강원도형 그린뉴딜 포럼 보도, 신산업 발전 호재"
5,K반도체 벨트,+,반도체,26,2021-06-08,전자신문,문승욱 산업부 장관 “반도체・배터리 핵심전략산업 공급망 강화해 초격차 확대”,"“반도체・배터리・바이오・탄소중립 등 핵심전략산업 공급망을 강화, 우리가 빠른 분야는 초격차를 더욱 확대하고 소재・부품・장비(소부장) 등 아직 쫓아가는 부분은 격차를 좁힐 수 있도록 적극 지원하겠습니다.” 
 
 
문승욱 산업통상자원부 장관이 8일 정부세종청사에서 취임 후 첫 기자간담회를 갖고 문재인 정부의 임기 말 실물경제 수장으로서 우리 산업이 좋은 성과",07100501.20210608150201002,경제>반도체,2,support,unanimous,2,2,2,support,support,support,high,high,high,산업부 장관 반도체 핵심전략산업 지원 발언,K반도체 벨트 맥락서 공급망 강화 적극 지원,"산업부장관 반도체 초격차 지원 약속, 호재 명확"
6,반도체 초강대국,+,반도체,27,2022-08-17,전자신문,"尹, 100일 성과 ""민간주도 경제와 첨단산업 육성'","윤석열 대통령이 정부 출범 후 100일 동안의 첫 번째 성과로 '민간주도 경제정책', 두 번째로 '첨단 과학기술과 미래산업 육성 추진'을 꼽았다. 우리나라 산업경쟁력 강화를 위한 정책이라는 공통점을 갖는다.

윤 대통령은 17일 용산 대통령실 브리핑룸에서 대통령 취임 100일 기자회견 '취임 100일, 대통령에게 듣는다'를 갖고 “새 정부가 출범하고 정말 ",07100501.20220817141543003,정치>청와대,2,support,needs_review_low,1,2,2,support,support,support,low,medium,high,윤 대통령 100일 첨단산업 육성 성과 발언,반도체 초강대국 첨단산업 육성 성과 호재 발언,반도체 초강대국 첨단산업 육성 성과 호재 직접 보도
48,첨단전략산업법,+,2차전지/에너지,-29,2024-03-11,전자신문,[총선 D-30]반도체 등 경제공약 쏟아낸 與野…경기 표심 잡기 총력,"여야가 4·10 총선을 한달 앞두고 반도체 산업 육성, 중소기업 지원, 규제 완화 등 경제 공약을 쏟아내며 맞섰다. 각종 민생, 경제 지표에 찬바람에 불면서 양당 모두 '경제성장 청사진' 제시에 집중했다. 
 
 
10일 국민의힘과 더불어민주당이 4·10 총선을 앞두고 제시한 공약을 분석한 결과 여야는 특히 '반도체 공약'을 놓고 경쟁하는 것으로 나타났다.",07100501.20240311065631001,"경제>산업_기업, 정치>행정_자치, 경제>반도체",1,support,needs_review_low,1,1,2,support,support,support,low,medium,medium,총선 반도체 공약 분석으로 첨단법 직접 약함,여야 반도체 육성·규제완화 공약 첨단법 맥락 호재,총선 반도체 육성 공약 첨단전략산업 호재
48,첨단전략산업법,+,2차전지/에너지,-13,2024-03-27,전자신문,첨단전략산업 특화단지 국비 지원 늘린다…“투자 인센티브 확충 검토”,"정부가 첨단산업 특화단지 구축을 위해 국비 지원 비율을 5~10%포인트(P) 상향한다. 기반시설 국비지원 건수 기준을 폐지하고 투자규모와 지역에 따라 특화단지별 지원 비율도 높인다.

한덕수 국무총리는 27일 정부서울청사에서 열린 '제5차 국가첨단전략산업위원회'에서 “특화단지의 차질없는 조성 및 산업 경쟁력 강화를 위해 '특화단지 종합지원방안'과 '2024",07100501.20240327164943003,"지역>경기, 경제>무역, 지역>강원",2,support,unanimous,2,2,2,support,support,support,high,high,high,특화단지 국비지원 5~10%p 상향 발표,첨단전략산업 특화단지 지원 확대 호재,"첨단전략산업법 특화단지 인센티브 확충, 호재"
40,CDMO 특별법,+,바이오/제약,2,2025-12-03,전자신문,"바이오의약품 CDMO 규제지원 등 식약처 소관 법률 제·개정안 8건, 국회 본회의 통과","식품의약품안전처는 지난 2일 국회 본회의에서 '바이오의약품 위탁개발생산 기업 등의 규제지원에 관한 특별법' 등 식약처 소관 8개 법률 제·개정안이 국회 본회의를 통과했다고 3일 밝혔다.

이번에 제정된 '바이오의약품 위탁개발생산 기업 등의 규제지원에 관한 특별법'은 글로벌 팬데믹을 계기로 각 국가가 백신 등 바이오의약품 공급망 확충을 적극 추진하는 상황에서",07100501.20251203105129001,"정치>행정_자치, 경제>유통, 경제>무역",2,support,unanimous,2,2,2,support,support,support,high,high,high,CDMO 특별법 본회의 통과 직접 보도,CDMO 특별법 식약처 8개 법안 본회의 통과 호재,CDMO 특별법 본회의 통과 바이오 공급망 확충 호재
6,반도체 초강대국,+,반도체,29,2022-08-19,환경일보,"이상일 용인특례시장, 취임 50일 반도체 산업 육성 전략 발표","ㄴ자형 반도체 벨트로 실리콘밸리 능가하는 반도체 도시 건설 [용인=환경일보] 강태희 기자 = 이상일 용인특례시장은 18일 취임 50일을 맞아 언론브리핑을 열고 “용인특례시 기흥구에 조성될 용인 플랫폼시티에서 처인구 원삼면 반도체클러스터로 연결되는 ‘ㄴ자형’ 반도체 벨트가 조성된다”며 반도체 산업 육성을 위한 민선 8기 용인특례시의 전략을 발표했다. 

이 ",07100502.20220819120609001,경제>반도체,1,support,needs_review_low,1,1,2,support,support,support,low,medium,medium,용인 반도체 벨트 육성 전략 발표,용인시 반도체 벨트 육성 전략으로 반도체 초강대국 흐름,용인 반도체 벨트 조성 전략으로 반도체 초강대국 호재
2,반도체촉진,+,반도체,15,2002-01-15,디지털타임스,"""2002 시스템 IC 2010 워크숍"" 개최","한국반도체연구조합(이사장 이윤우)은 오는 23일부터 24일까지 이틀간 천안시 상록리조트컨벤션센터에서 ’2002 시스템 IC 2010 워크숍’을 개최한다.

 이번 워크숍에서는 산업자원부와 과학기술부가 비메모리반도체 산업육성을 위해 1998년부터 추진하고 있는 ’시스템 IC 2010’ 사업 중간결과 및 연구성과 발표와 3개 우수과제에 대한 포상과 특별 전시회",07101201.20020115162711002,"지역>강원, 지역>경남, 지역>울산",2,support,needs_review_low,1,2,2,support,support,support,low,medium,medium,"비메모리반도체 시스템IC 2010 워크숍, 반도체촉진 일부 맥락","산자부 비메모리반도체 산업육성 사업, 반도체촉진 호재","시스템IC 2010 비메모리반도체 육성 사업, 반도체촉진 호재"
2,반도체촉진,+,반도체,15,2002-01-15,디지털타임스,"<기자의 눈> 비메모리 ""현주소""","10여년 전부터 화두로 등장했던 비메모리 반도체 산업의 육성이 올해도 여전히 반도체 업계의 관심대상이 되고 있다.

삼성전자는 5년 이내 LCD 구동 IC·스마트카드 칩·PDA용 칩 등을 세계 1위 제품으로 육성하고 올해 시스템온칩(SoC) 연구소를 수원 첨단연구소에 설립키로 하는 등 비메모리 반도체 사업 강화에 열을 올리고 있다. ‘1등을 해본 경험이 있",07101201.20020115163712002,"경제>반도체, 경제>산업_기업, 경제>자동차",2,support,needs_review_low,1,2,2,support,support,support,low,medium,medium,"비메모리 반도체 육성 화두, 촉진정책 맥락","비메모리 반도체 육성, 반도체촉진 호재 방향","비메모리 반도체 육성 강조, 반도체촉진 호재 일치"
34,시밀러 가이드,+,바이오/제약,5,2009-07-20,디지털타임스,"식약청, 바이오의약품 CEO포럼 개최","식품의약품안전청(청장 윤여표)은 23일 오후 서울 홍제동 그랜드 힐튼호텔에서 국내 바이오의약품업계 CEO를 대상으로 `바이오의약품 CEO포럼'을 개최한다.

식약청은 이날 행사에서 바이오의약품 시장의 전망과 식약청의 안전관리ㆍR&Dㆍ제품화 지원정책을 소개한다. 업계는 신종플루백신, 동등생물의약품, 세포치료제 등의 개발사례를 소개하고, 바이오의약품 시장 발전",07101201.20090720165013002,"IT_과학>과학, 경제>유통",2,support,needs_review_low,1,2,2,support,support,support,low,medium,medium,"바이오의약품 CEO포럼, 시밀러 가이드 간접 언급",동등생물의약품 등 시밀러 R&D 지원 정책 소개,"식약청 바이오의약품 지원정책 소개, 호재 방향 일치"
34,시밀러 가이드,+,바이오/제약,13,2009-07-28,디지털타임스,"식약청, 바이오시밀러 평가 가이드라인 발간","식품의약품안전청은 바이오제약산업의 새로운 활로로 주목받는 바이오시밀러 허가제도 도입에 따라 관련 평가 가이드라인을 발간했다고 28일 밝혔다.

바이오제약산업은 2006년 기준으로 세계 시장규모가 약 640조원에 달하고 미국에서는 바이오신약 허가건수가 합성신약 허가건수를 넘어서는 등 빠른 속도로 성장하고 있다. 블록버스터급 바이오신약의 특허만료 시기가 속속 ",07101201.20090728170234001,"경제>경제일반, IT_과학>과학",2,support,unanimous,2,2,2,support,support,support,high,high,high,식약청 바이오시밀러 평가 가이드라인 발간,바이오시밀러 가이드라인 발간 호재 직접 보도,식약청 바이오시밀러 평가 가이드라인 발간 호재 명확
42,전기차 보조금,+,2차전지/에너지,-25,2013-12-05,디지털타임스,제동걸린 미 전기차 내년엔 고속질주할까,"테슬라 모델S 돌풍으로 빠르게 성장하던 미국 전기자동차(플러그인 하이브리드 포함) 시장이 주춤하는 모습이다. 전년 대비 2배 가까이 늘어날 것으로 예상되지만, 잇단 화재사건과 여전히 더딘 인프라구축에 영향을 받으며 급성장세에는 제동이 걸렸다.

5일 미국 전기차 전문 온라인 정보지인 인사이드EVs에 따르면 지난 11월 말까지 북미지역에서 판매된 전기차 및 ",07101201.20131205203108012,"경제>자동차, 경제>산업_기업, 경제>유통",1,neutral,unanimous,1,1,1,neutral,neutral,neutral,low,low,low,"미국 전기차 시장 둔화, 한국 보조금 약함","미국 전기차 화재·인프라 둔화, 한국 정책 약함","미국 전기차 시장 둔화 보도, 한국 보조금 직접 약함"
27,6·19 대책,-,부동산/건설,0,2017-06-19,디지털타임스,강남 재건축 `타격`… `청약쏠림` 예상,"■6·19 부동산 대책

이번 6·19부동산 대책의 직접적인 영향을 받는 사업지는 강남 재건축이다. 지난해부터 집단대출 규제가 이어져 왔고 연말 재건축초과이익환수제가 적용되는 등 시장의 불확실성이 내재된 상황에서 청약조정지역의 경우 조합원 지위양도 규제만 빠진 '준 투기과열지구'나 다름없게 됐기 때문이다. 정부는 이번 대책 발표를 통해 기존 3가구까지 가능",07101201.20170619180011004,경제>부동산,2,support,unanimous,2,2,2,support,support,support,high,high,high,6·19 대책 강남 재건축 타격 직접 보도,6·19 대책 강남 재건축 타격 청약쏠림 부동산 악재,6·19 대책 강남 재건축 타격 준 투기과열지구 악재 명확
43,재생에너지 3020,+,2차전지/에너지,1,2017-12-21,디지털타임스,재생에너지 발전비중 20%로… 원가부담에 요금인상 불가피,"정부가 2030년까지 110조원을 투입해 재생에너지 발전비중을 20%로 확대하는 계획을 발표했다. 정부는 발전 단가가 높은 재생에너지 설비를 대폭 늘려도 전기요금 인상은 없을 것이라고 밝히고 있지만, 원가 부담 가중으로 발전사들이 결국 전기요금을 인상할 수밖에 없다는 지적이다.



산업통상자원부는 20일 서울 상암동 에너지드림센터에서 '재생에너지 정책협의",07101201.20171221011112001,"지역>경기, 경제>자원, 지역>대전",2,contradict,unanimous,2,2,2,contradict,contradict,contradict,medium,medium,high,재생에너지 3020 정책에 전기료 인상 우려,"재생에너지 3020 정책 발표 후 원가부담 지적, 호재성 약화","재생에너지 3020 정책 전기요금 인상 부담 강조, 호재성 약화"
